frac_good,frac_good_switched,frac_terrible
0.9999251777029555,0.9999251777029555,0.0
0.9949433304272014,0.9949433304272014,0.0
0.9978929045852228,0.9979845174293436,0.0
1.0,1.0,0.0
0.9991589924729827,0.9992010428493335,0.0
0.9981070166582534,0.9998738011105502,0.0
1.0,1.0,0.0
0.9974371022169066,0.9987185511084533,0.0
0.9999231744324512,0.9999231744324512,0.0
0.9997744106478175,0.9997744106478175,0.0
1.0,1.0,0.0
0.9999227471126734,0.9999227471126734,0.0
1.0,1.0,0.0
0.99542498070775,1.0,0.0
0.9994538801813118,0.9996177161269183,0.0
0.9987661245092541,0.9987661245092541,0.0
0.9770509577159379,0.9994578966389591,0.0
0.9995311034698343,0.9995311034698343,0.0
0.9949006200382453,0.9991307875065191,0.0
0.6467469347177731,0.9997238484480283,0.0
0.9969619973486522,0.9998895271763146,0.0
0.999560509808622,0.9998801390387151,0.0
0.9998783553645284,0.9998783553645284,0.0
0.515625,0.9836805555555556,0.0
0.9998779396207991,0.9998779396207991,0.0
1.0,1.0,0.0
0.9985287754218953,0.9985287754218953,0.0
0.0888939051918736,0.983882618510158,0.0
0.9998855376867166,0.9998855376867166,0.0
1.0,1.0,0.0
0.999775507913346,0.9999438769783365,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9993256456942478,0.9993256456942478,0.0
0.9909343648011604,0.9995164994560619,0.0
1.0,1.0,0.0
0.6591544522579005,0.9977124459883081,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9996391194514616,0.9996391194514616,0.0
0.9997226954007051,0.9997226954007051,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9915863689776733,0.9992949471210341,0.0
0.9974276798515644,0.9974276798515644,0.0
0.995574254179871,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9998500637229177,0.9998500637229177,0.0
1.0,1.0,0.0
0.9993670635705526,0.9993670635705526,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9999537379718727,0.9999537379718727,0.0
0.9654079148502519,0.9654079148502519,0.0
0.9977618014107433,0.9997287032013022,0.0
0.9990273887332711,0.9990273887332711,0.0
0.9993949706938929,0.9993949706938929,0.0
0.9999600191907885,0.9999600191907885,0.0
0.9994724148326801,0.9994724148326801,0.0
0.9990636188377857,0.999173781327458,0.0
0.9992111387212559,0.9992111387212559,0.0
1.0,1.0,0.0
0.9999586571853811,0.9999586571853811,0.0
0.2311803455276132,0.9998757094916518,0.0
0.9996989312057806,0.9996989312057806,0.0
0.9998412005240382,0.9998412005240382,0.0
0.9998477872065147,0.9998477872065147,0.0
1.0,1.0,0.0
0.9993076390491576,0.9993076390491576,0.0
1.0,1.0,0.0
0.9862424397308118,0.9863276258625095,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9988307024137643,0.9989559842980038,0.0
0.9996353765749706,0.9996353765749706,0.0
1.0,1.0,0.0
0.9972049689440994,0.9986690328305236,0.0
0.9998113652440462,0.9998113652440462,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9994209947310521,0.9994209947310521,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9998819269521411,0.9998819269521411,0.0
0.999862781868911,0.999862781868911,0.0
0.9183673469387755,1.0,0.0
0.9984520123839009,0.9984520123839009,0.0
0.9999238588342787,0.9999238588342787,0.0
0.9995633426123028,0.9998908356530757,0.0
1.0,1.0,0.0
0.9712581734569232,0.9713300280232808,0.0
0.9279554121443239,0.9998826635376944,0.0
0.9999417385224889,0.9999417385224889,0.0
0.996108483505957,0.9997006525773813,0.0
0.9829555438411527,0.9999414279857084,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9998681173755358,0.9998681173755358,0.0
0.999894358757659,0.999894358757659,0.0
0.9992658685339959,0.9992658685339959,0.0
0.9992294567670208,0.9992294567670208,0.0
1.0,1.0,0.0
0.9713182570325427,0.9972421400992829,0.0
0.9997499895828993,0.9997499895828993,0.0
0.996918277278953,0.996918277278953,0.0
0.9999608181177023,0.9999608181177023,0.0
1.0,1.0,0.0
0.9273973398385317,0.9997676714874834,0.0
0.9999461439034899,0.9999461439034899,0.0
0.9890937710816281,0.999887564650326,0.0
0.9999434037013979,0.9999434037013979,0.0
1.0,1.0,0.0
0.9985691178300361,0.9985691178300361,0.0
0.9998867112269174,0.9998867112269174,0.0
0.997164461247637,0.9981687145557656,0.0
0.988679902473006,0.9994775339602926,0.0
0.8128831057102914,0.9693515431766857,0.0
0.9963123019302794,0.9998271391529818,0.0
0.9999431009957326,0.9999431009957326,0.0
0.9999000299910027,0.9999000299910027,0.0
0.9999473490233244,0.9999473490233244,0.0
0.998846131656378,0.9999423065828189,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9842940779103806,0.9999437063724387,0.0
0.9962861295010496,0.9962861295010496,0.0
0.9992781787895614,0.9993337034980566,0.0
0.998689678409644,0.998689678409644,0.0
1.0,1.0,0.0
0.979012887523441,0.999760603279735,0.0
0.9999609344480037,0.9999609344480037,0.0
1.0,1.0,0.0
0.9997866666666667,1.0,0.0
0.8392363032650803,1.0,0.0
0.989788972089857,0.9926480599046971,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9988377657756204,0.9988377657756204,0.0
0.9998118060347532,0.9998745373565021,0.0
1.0,1.0,0.0
0.9981831601657867,0.9984102651450633,0.0
0.9999163809683084,0.9999163809683084,0.0
1.0,1.0,0.0
0.9997705106138841,0.9997705106138841,0.0
1.0,1.0,0.0
0.7614177640795741,0.9946063323059681,0.0
0.9999229079135027,0.9999229079135027,0.0
0.9983287341132574,0.9983287341132574,0.0
0.9987031810206728,0.9987031810206728,0.0
0.999732149690059,0.999732149690059,0.0
0.9999246250094219,0.9999246250094219,0.0
0.9998461775111521,0.9998461775111521,0.0
0.9994109330819981,0.9994109330819981,0.0
1.0,1.0,0.0
0.9997684827905541,0.9997684827905541,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9998274969811972,1.0,0.0
1.0,1.0,0.0
0.9998483929654336,0.9998483929654336,0.0
0.999835065149266,0.9998762988619495,0.0
1.0,1.0,0.0
0.9995708154506437,0.9995708154506437,0.0
0.99685437611793,0.9999383211003515,0.0
0.7280067758328628,0.9999435347261434,0.0
0.9956973208651253,0.9956973208651253,0.0
0.9997463860005072,0.9998731930002536,0.0
0.9961340917877064,0.9972386369912188,0.0
1.0,1.0,0.0
0.9998952440812906,0.9998952440812906,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9999468226535496,0.9999468226535496,0.0
1.0,1.0,0.0
0.9999179991799918,0.9999179991799918,0.0
0.9998495052485045,0.9998495052485045,0.0
0.9995919366685709,0.9995919366685709,0.0
0.9991126200856515,0.9994212739689031,0.0
0.9999610743479953,0.9999610743479953,0.0
0.9992949471210341,0.9992949471210341,0.0
1.0,1.0,0.0
0.9999616593819493,0.9999616593819493,0.0
0.9987183353437877,0.9987183353437877,0.0
0.9993302356733225,0.9993302356733225,0.0
0.9998815540113708,0.9998815540113708,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9950143815915627,0.9967401725790987,0.0
0.9992641363284276,0.9992641363284276,0.0
0.9996465598491989,0.9996465598491989,0.0
0.9999466154174674,0.9999466154174674,0.0
1.0,1.0,0.0
0.9814627994955863,0.9978562421185372,0.0
1.0,1.0,0.0
0.9998383185125304,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.8848057184750733,0.9791055718475073,0.0
0.9176483914816493,0.9992070684186679,0.0
1.0,1.0,0.0
0.8035714285714286,0.9834183673469388,0.0
0.9601951102011321,0.9938576418162111,0.0
0.9424372320881813,0.9848438456827924,0.0
0.9610865952203564,0.9948421112957763,0.0
0.5023551988834613,0.9724354501046755,0.0
0.9915188897455667,0.9931795267184628,0.0
0.4956627236882014,0.9961176827418866,0.0
0.8617859487852921,0.9994747209455023,0.0
0.9997630612486672,0.9997630612486672,0.0
0.9989263609953265,0.9989263609953265,0.0
0.9982561181189328,0.9998837412079289,0.0
0.9797679435601423,0.9981342195790333,0.0
0.7735262533205223,0.9998869609450065,0.0
0.8753651948624662,1.0,0.0
0.9988775992438563,0.9997637051039697,0.0
1.0,1.0,0.0
0.9997872453592894,0.9997872453592894,0.0
0.9804359018362794,0.9890166466449288,0.0
0.9998389607601053,1.0,0.0
0.8452674897119341,0.999039780521262,0.0
0.9896389729068794,0.9946586009395714,0.0
0.782608695652174,0.999410064302991,0.0
0.969313482216708,0.994044665012407,0.0
1.0,1.0,0.0
0.9455547898001379,0.9986216402481047,0.0
1.0,1.0,0.0
0.24878312601406166,0.9756625202812331,0.0
0.9529851661149933,0.9996322177271055,0.0
1.0,1.0,0.0
0.9998870247980568,0.9998870247980568,0.0
1.0,1.0,0.0
0.9998406691894045,0.9998406691894045,0.0
0.9999617737003058,0.9999617737003058,0.0
1.0,1.0,0.0
0.9999585921325052,0.9999585921325052,0.0
0.3908010965580262,1.0,0.0
0.9997572717342934,0.9997572717342934,0.0
0.9990799477022905,0.9990799477022905,0.0
1.0,1.0,0.0
0.9858229742651644,0.9998337005778904,0.0
1.0,1.0,0.0
0.9993217904731508,0.9998803159658501,0.0
0.9984751071546324,0.9984751071546324,0.0
0.9998727627449318,0.9998727627449318,0.0
0.9999612102404966,0.9999612102404966,0.0
0.9998403575989783,0.9998403575989783,0.0
0.996119758366771,0.996119758366771,0.0
0.9995119570522206,0.9995119570522206,0.0
0.9990120874012087,0.9990120874012087,0.0
0.9916967509025271,0.9916967509025271,0.0
0.9994794586369825,0.9994794586369825,0.0
0.9997305889325934,0.9997305889325934,0.0
0.9990550437042287,1.0,0.0
0.9981773681195647,0.9981773681195647,0.0
0.8948203722406579,0.8994373106333863,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9987761762306228,0.9987761762306228,0.0
0.9839655636265806,0.9839655636265806,0.0
0.9984716296249124,0.9984716296249124,0.0
0.9975291434363913,0.9975291434363913,0.0
0.9821065188407831,0.9956494281103081,0.0
0.8763656227239621,0.9994537509104151,0.0
0.12130177514792899,0.9891518737672583,0.0
0.9959466201047643,0.9959466201047643,0.0
0.6977914740626605,0.9748330765279918,0.0
0.9996686364389462,0.9996686364389462,0.0
0.9981040539786985,0.9981598170969721,0.0
0.9989360510695486,0.9998320080636129,0.0
0.9999439932791935,0.9999439932791935,0.0
0.9998863184220997,0.9999431592110498,0.0
0.9992926045016077,0.9992926045016077,0.0
0.25742574257425743,1.0,0.0
0.9997823721436344,0.9997823721436344,0.0
0.9971265925725129,1.0,0.0
0.9982185955637283,0.9997701413630617,0.0
1.0,1.0,0.0
0.9972884819428617,0.9972884819428617,0.0
1.0,1.0,0.0
0.999655607852141,0.999655607852141,0.0
0.9998478161619236,0.9998478161619236,0.0
0.9999528390869648,0.9999528390869648,0.0
1.0,1.0,0.0
0.8341499567669947,0.9992588627660889,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.8267288267288267,0.9968919968919969,0.0
0.9541894487956258,0.9915028816314467,0.0
0.9989247311827957,0.9989247311827957,0.0
0.9997248514197666,0.9997248514197666,0.0
0.997703209904207,0.998823595316789,0.0
0.9719525350593312,0.9720794466653976,0.0
0.9620403321470937,0.9928825622775801,0.0
0.9650721336370539,1.0,0.0
0.21866199863003272,0.999086688484664,0.0
0.9883906699329003,0.9933965278517414,0.0
0.9994612068965517,0.9994612068965517,0.0
1.0,1.0,0.0
0.9981473408892764,0.9981473408892764,0.0
0.7684299017071909,0.9937920331091568,0.0
0.9639818075117371,0.9997799295774648,0.0
1.0,1.0,0.0
0.9995349648317154,0.9995349648317154,0.0
0.9836282169117647,0.9995978860294118,0.0
0.9464433547729734,0.9915302808380564,0.0
6.0968174612852094e-05,0.99957322277771,0.0
0.35989405142920206,1.0,0.0
0.999729100070434,0.9999458200140868,0.0
0.5189178963299281,0.997982091058141,0.0
0.9980895196506551,0.9980895196506551,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.8152311991869918,0.9991107723577236,0.0
0.9992940761221248,0.9992940761221248,0.0
0.9748243201955392,1.0,0.0
0.9999377567533922,0.9999377567533922,0.0
0.9995352619960497,0.9997095387475311,0.0
0.9999465412167219,0.9999465412167219,0.0
0.8975438596491228,0.9999122807017544,0.0
0.8882522996057819,0.9998948751642576,0.0
1.0,1.0,0.0
0.9592909535452323,0.9997555012224939,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.658214081282198,0.9989696622781912,0.0
0.6863535150037111,1.0,0.0
0.28502349656064835,0.9993189402710617,0.0
0.9999400659274797,0.9999400659274797,0.0
1.0,1.0,0.0
0.9997689374975931,0.9997689374975931,0.0
1.0,1.0,0.0
0.9999624003609565,0.9999624003609565,0.0
0.9994994224104736,0.9994994224104736,0.0
0.9999223723024375,0.9999223723024375,0.0
0.9996566981995728,0.9996566981995728,0.0
1.0,1.0,0.0
0.9982902418682236,0.9982902418682236,0.0
0.9961989230281914,0.9965156794425087,0.0
1.0,1.0,0.0
0.9997998959458919,0.9997998959458919,0.0
0.9993783269223298,0.9993783269223298,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9993610223642172,0.9993610223642172,0.0
0.7841269841269841,0.9476190476190476,0.0
0.9994573222730444,0.9994573222730444,0.0
1.0,1.0,0.0
0.9995246121267125,0.9997839146030512,0.0
0.9999617912272658,0.9999617912272658,0.0
0.9988761130803147,0.9988761130803147,0.0
0.9973640654692576,0.9973640654692576,0.0
0.9983315457037302,0.9983315457037302,0.0
0.9966598991420526,0.9966598991420526,0.0
0.9999464065598371,0.9999464065598371,0.0
0.9890840652446675,0.9924090338770389,0.0
0.984617497596484,0.984686169482214,0.0
0.9970227670753065,0.9970227670753065,0.0
0.9998880680546228,0.9998880680546228,0.0
0.8144690781796966,0.9988331388564761,0.0
0.8815193069022893,0.9995983705318722,0.0
0.9912594927640063,0.992549075798825,0.0
0.9999449914736784,0.9999449914736784,0.0
0.9504355155942681,1.0,0.0
0.023938059383435146,0.9999289671828385,0.0
0.9913469387755102,1.0,0.0
0.5206559444970041,0.999369284137496,0.0
0.9998845465566011,0.9998845465566011,0.0
1.0,1.0,0.0
0.9998355263157894,0.9998355263157894,0.0
1.0,1.0,0.0
0.0,0.9998,0.0
0.9992498990248687,0.9992498990248687,0.0
0.9942473633748802,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.9997871321377255,0.9997871321377255,0.0
0.9970797590801241,0.9994524548275233,0.0
0.9996445497630332,0.9996445497630332,0.0
0.9066147859922179,0.998820893762528,0.0
0.9995157906063378,0.9995157906063378,0.0
0.0,1.0,0.0
0.9722503251915017,0.9997109408874115,0.0
0.998145818157738,0.998145818157738,0.0
0.9994812680115274,0.9994812680115274,0.0
1.0,1.0,0.0
0.9513822076839202,0.9967930216150344,0.0
0.9997864046563785,0.9997864046563785,0.0
0.9991789026275116,0.9991789026275116,0.0
0.9997801907943905,0.9997801907943905,0.0
0.9997393457578522,0.9997827881315435,0.0
0.9998799087306353,0.9998799087306353,0.0
0.9994,0.9994,0.0
0.9997407647440052,0.9997407647440052,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9998087807862934,0.9998087807862934,0.0
0.9999247441300422,0.9999247441300422,0.0
0.9994921852959431,0.9994921852959431,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9969507386572736,0.9969507386572736,0.0
0.9970400982910756,0.9994973751815034,0.0
1.0,1.0,0.0
0.99206468597217,0.9983828506957503,0.0
0.9971418363701322,0.9984518280338216,0.0
0.9996637383884662,0.9997898364927914,0.0
0.999824553708496,0.999824553708496,0.0
0.998641304347826,0.998641304347826,0.0
0.9883725608529471,0.9883725608529471,0.0
0.9999542522530765,0.9999542522530765,0.0
0.9986121284552218,0.9986121284552218,0.0
0.9994728240813959,0.9994728240813959,0.0
0.9996223564954683,0.9996223564954683,0.0
0.9998856881572931,0.9998856881572931,0.0
1.0,1.0,0.0
0.999606161386312,1.0,0.0
1.0,1.0,0.0
0.9994452589451995,0.9994452589451995,0.0
0.994413407821229,0.994413407821229,0.0
0.9987529165660954,0.9988333735618312,0.0
0.938579511614056,0.9994044073853484,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.033023958558169655,1.0,0.0
0.9992509794883614,0.9992509794883614,0.0
0.9985259631490787,0.99892797319933,0.0
0.999470218723984,0.999470218723984,0.0
0.2020398251578436,1.0,0.0
1.0,1.0,0.0
0.9976428330901336,0.9983724323717589,0.0
0.999894274990749,0.999894274990749,0.0
0.9857610599253788,0.9857610599253788,0.0
0.9999454832906286,0.9999454832906286,0.0
0.999660191425497,0.999660191425497,0.0
0.989818942270651,0.9975235264982665,0.0
0.9995181303457414,0.999819298879653,0.0
1.0,1.0,0.0
0.9930112427833485,1.0,0.0
1.0,1.0,0.0
0.8267613326051338,0.9998907700709995,0.0
1.0,1.0,0.0
0.9982408819045385,0.9982408819045385,0.0
0.981197810097882,0.9999446994414644,0.0
1.0,1.0,0.0
0.7604716103009619,0.9956562209121936,0.0
0.9820691215566492,0.9970020928785565,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9937052166342999,0.9937052166342999,0.0
0.9999194814606063,0.9999194814606063,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9990821477742083,0.9990821477742083,0.0
1.0,1.0,0.0
0.9998040061150092,0.9998040061150092,0.0
0.9970733210104744,0.997381392483056,0.0
0.9985063480209111,0.9988797610156833,0.0
0.9987790501852476,0.9991158639272483,0.0
0.9996268656716418,0.9996268656716418,0.0
0.9995421245421245,0.9995421245421245,0.0
0.9992263528645303,0.9992263528645303,0.0
1.0,1.0,0.0
0.9999585681140205,0.9999585681140205,0.0
0.9997078220218716,0.9997078220218716,0.0
0.9995823239495447,0.9995823239495447,0.0
0.9998226400035471,0.9998226400035471,0.0
0.9909133544378005,0.994899753781217,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9997121888041445,0.9997121888041445,0.0
0.9992745977314693,0.9992745977314693,0.0
0.996302941336378,0.9967378894144512,0.0
0.9984486873508354,0.9984486873508354,0.0
0.9998808885712585,0.9998808885712585,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9994317374627077,0.9994317374627077,0.0
0.9635616801378031,1.0,0.0
0.9714557564224549,0.9993656834760546,0.0
0.6749694376528117,0.9981662591687042,0.0
0.719485021044813,0.9956259800280598,0.0
0.9886054178013473,1.0,0.0
0.8762018387255246,1.0,0.0
0.5740131578947368,1.0,0.0
0.6674673987645847,0.9962251201098147,0.0
1.0,1.0,0.0
0.9997387396802173,0.9999477479360435,0.0
0.9391304347826087,0.9977536231884058,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9999428342765677,0.9999428342765677,0.0
1.0,1.0,0.0
0.9740663094960789,0.9923130677847659,0.0
0.8262932530957066,0.9906260849438723,0.0
0.9993486049288893,0.9993486049288893,0.0
0.9988950784954652,0.9990792320795544,0.0
1.0,1.0,0.0
0.9985224794202491,0.999507493140083,0.0
0.0,1.0,0.0
0.9962245885769603,0.9962245885769603,0.0
0.999549062049062,0.9998196248196248,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9994905520563172,0.9994905520563172,0.0
1.0,1.0,0.0
0.8117505995203836,0.9928057553956835,0.0
0.9984902811851293,0.9984902811851293,0.0
0.9996898400460809,0.9996898400460809,0.0
0.9999503451015442,0.9999503451015442,0.0
0.9996067415730338,0.9996067415730338,0.0
0.9984394506866417,0.9990636704119851,0.0
0.8773315777924073,0.9471143296028088,0.0
1.0,1.0,0.0
0.9995136778115502,0.9995136778115502,0.0
0.9988813066338517,0.9988813066338517,0.0
0.9994720726428044,0.9994720726428044,0.0
0.9984486675162059,0.9999445952684359,0.0
0.9461413788804388,0.9995013090637078,0.0
0.9993613933236575,0.999477503628447,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9980374093803821,0.9980374093803821,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.99379357252168,0.99379357252168,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0025015634771732333,0.9908276005836981,0.0
0.9591078066914498,0.9888475836431226,0.0
0.9998694289693594,0.9998694289693594,0.0
0.9991352805534205,0.9998558800922367,0.0
1.0,1.0,0.0
0.985940149898791,1.0,0.0
0.9993020821216704,0.9993020821216704,0.0
1.0,1.0,0.0
0.9991001630954389,0.9991001630954389,0.0
0.9995247148288974,1.0,0.0
1.0,1.0,0.0
0.9998234359366723,0.9998234359366723,0.0
0.9996718621821165,0.9996718621821165,0.0
0.999792175403959,0.999792175403959,0.0
0.9986375214738463,0.9986375214738463,0.0
0.9993594875900721,0.9993594875900721,0.0
0.9997829272263526,0.9997829272263526,0.0
0.9998148491020181,0.9998148491020181,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9993101069334254,0.9993101069334254,0.0
0.992115341293084,0.9932980400991214,0.0
0.9999443702714731,0.9999443702714731,0.0
0.9999439964157706,0.9999439964157706,0.0
0.9347169211195929,0.9971374045801527,0.0
0.9586047852407034,0.9994811184779475,0.0
0.9264154210192186,0.9991342990708143,0.0
0.9728188114777953,0.999650777021128,0.0
0.9998881681950347,0.9998881681950347,0.0
0.9994502171642201,0.9994502171642201,0.0
0.8057101813611062,0.997186807924822,0.0
0.9954273362154972,0.9984203525108081,0.0
0.9878775138392545,0.9992292060822647,0.0
0.9620762187577332,0.9998762682504331,0.0
0.9991519263387448,0.9991519263387448,0.0
0.9978452041232311,0.9978452041232311,0.0
0.9991280083711196,0.9991280083711196,0.0
0.9982556111175718,0.9982556111175718,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9802130898021308,0.9980974124809742,0.0
0.9526103627961853,0.9965588437715073,0.0
1.0,1.0,0.0
0.9757304065543361,0.9757304065543361,0.0
0.9990910468110892,0.9990910468110892,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9997802922113589,0.9997802922113589,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9994836192552642,1.0,0.0
0.9986890222866212,0.9986890222866212,0.0
0.9996982134234669,0.9996982134234669,0.0
0.9994044718748308,0.9994044718748308,0.0
0.9990575521487811,0.9990575521487811,0.0
0.9996229464045246,0.9996229464045246,0.0
0.9996539592825422,0.9996539592825422,0.0
0.999835481217439,0.999835481217439,0.0
0.9982660252824701,0.9982660252824701,0.0
0.0,1.0,0.0
0.9997484065749749,0.9997484065749749,0.0
1.0,1.0,0.0
0.996993987975952,0.9997852848554252,0.0
0.9981870677499496,0.9993285436110925,0.0
0.9624639679157789,0.9998746710114049,0.0
0.957620164126612,0.9977725674091442,0.0
0.9911123227917121,1.0,0.0
0.9763836664687644,0.9988785539943268,0.0
0.9929056512248363,0.9987872908076644,0.0
0.9927151500185208,0.9998147919496234,0.0
0.9996563573883162,0.9997136311569301,0.0
0.9993172790466733,0.9996896722939425,0.0
0.9804859859548816,0.9998135603753651,0.0
0.9615077926785067,0.9970279086625589,0.0
0.9962962962962963,0.9994791666666667,0.0
0.9939751474833689,0.9990586167942764,0.0
0.9994892747701737,0.9994892747701737,0.0
0.5502008032128514,1.0,0.0
0.9800666540904232,0.9998742375652393,0.0
0.9988570806574507,0.9988570806574507,0.0
0.9999440277622299,0.9999440277622299,0.0
0.5815380510905089,0.9986660441539386,0.0
0.999220446572749,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9999549143372407,0.9999549143372407,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9998472349526428,0.9998472349526428,0.0
0.9979996862252902,0.9979996862252902,0.0
1.0,1.0,0.0
0.9998369476601989,0.9998369476601989,0.0
0.9777819152237324,0.9995655681747657,0.0
0.8755504742547425,0.9997459349593496,0.0
0.9984316031956085,0.9984316031956085,0.0
0.7189660070069123,0.9967806078969794,0.0
0.9895691341195993,0.9921768505896995,0.0
0.9996082886129499,0.9996082886129499,0.0
0.25594582466446375,0.9974299351364582,0.0
0.10538515027427953,0.9997295835586804,0.0
0.9999191429148979,0.9999191429148979,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9777432452754524,0.9780941400571457,0.0
0.9999596513879923,0.9999596513879923,0.0
1.0,1.0,0.0
0.9968345773574583,0.9968345773574583,0.0
0.999401078059493,0.999401078059493,0.0
0.9995419147961521,0.9995419147961521,0.0
0.9956400893781677,0.9993460134067251,0.0
0.997853693435879,0.997853693435879,0.0
0.9998350197976242,0.9998350197976242,0.0
0.9830175913396482,0.9997293640054127,0.0
0.998815609026306,0.9988779453933425,0.0
0.9996696580961295,0.9996696580961295,0.0
0.9988863522467843,0.9989420346344451,0.0
0.9995787921865951,0.9995787921865951,0.0
0.9989561586638831,0.9989561586638831,0.0
1.0,1.0,0.0
1.0,1.0,0.0
